#      time         order        tairmean     top       
  2234.000000       1.0000       20.998       21.085    
  2235.000000       1.0000       20.999       21.083    
  2236.000000       1.0000       20.998       21.078    
  2237.000000       1.0000       20.997       21.072    
  2238.000000       1.0000       21.000       21.072    
  2239.000000       1.0000       21.059       21.183    
  2240.000000       1.0000       21.483       21.756    
  2241.000000       1.0000       21.087       21.273    
  2242.000000       1.0000       21.039       21.232    
  2243.000000       1.0000       21.040       21.222    
  2244.000000       1.0000       20.996       21.171    
  2245.000000       1.0000       21.167       21.416    
  2246.000000       1.0000       21.213       21.392    
  2247.000000       1.0000       21.186       21.369    
  2248.000000       1.0000       21.134       21.304    
  2249.000000       1.0000       20.989       21.148    
  2250.000000       1.0000       20.979       21.104    
  2251.000000       1.0000       20.990       21.083    
  2252.000000       1.0000       20.993       21.066    
  2253.000000       1.0000       20.995       21.054    
  2254.000000       1.0000       20.997       21.048    
  2255.000000       1.0000       20.998       21.043    
  2256.000000       1.0000       20.997       21.036    
  2257.000000       1.0000       20.997       21.031    
  2258.000000       1.0000       20.997       21.025    
  2259.000000       1.0000       20.999       21.022    
  2260.000000       1.0000       21.001       21.024    
  2261.000000       1.0000       21.006       21.028    
  2262.000000       1.0000       21.099       21.111    
  2263.000000       1.0000       21.518       21.552    
  2264.000000       1.0000       21.867       21.819    
  2265.000000       1.0000       21.963       21.973    
  2266.000000       1.0000       22.088       22.090    
  2267.000000       1.0000       22.125       22.128    
  2268.000000       1.0000       22.105       22.079    
  2269.000000       1.0000       22.200       22.295    
  2270.000000       1.0000       22.206       22.281    
  2271.000000       1.0000       22.193       22.271    
  2272.000000       1.0000       22.350       22.361    
  2273.000000       1.0000       22.022       22.079    
  2274.000000       1.0000       21.449       21.596    
  2275.000000       1.0000       21.182       21.361    
  2276.000000       1.0000       21.044       21.205    
  2277.000000       1.0000       20.989       21.136    
  2278.000000       1.0000       20.994       21.121    
  2279.000000       1.0000       20.996       21.110    
  2280.000000       1.0000       20.996       21.101    
  2281.000000       1.0000       20.998       21.097    
  2282.000000       1.0000       20.998       21.093    
  2283.000000       1.0000       20.998       21.088    
  2284.000000       1.0000       20.998       21.084    
  2285.000000       1.0000       21.000       21.080    
  2286.000000       1.0000       21.072       21.118    
  2287.000000       1.0000       21.440       21.392    
  2288.000000       1.0000       21.556       21.480    
  2289.000000       1.0000       21.619       21.559    
  2290.000000       1.0000       21.703       21.641    
  2291.000000       1.0000       21.809       21.755    
  2292.000000       1.0000       21.995       21.983    
  2293.000000       1.0000       22.068       22.136    
  2294.000000       1.0000       22.143       22.213    
  2295.000000       1.0000       22.201       22.280    
  2296.000000       1.0000       22.314       22.322    
  2297.000000       1.0000       21.932       22.002    
  2298.000000       1.0000       21.317       21.474    
  2299.000000       1.0000       21.082       21.238    
  2300.000000       1.0000       20.984       21.141    
  2301.000000       1.0000       20.992       21.117    
  2302.000000       1.0000       20.995       21.103    
  2303.000000       1.0000       20.996       21.095    
  2304.000000       1.0000       20.996       21.086    
  2305.000000       1.0000       20.997       21.081    
  2306.000000       1.0000       20.998       21.076    
  2307.000000       1.0000       20.998       21.072    
  2308.000000       1.0000       20.997       21.065    
  2309.000000       1.0000       21.003       21.067    
  2310.000000       1.0000       21.063       21.080    
  2311.000000       1.0000       21.391       21.342    
  2312.000000       1.0000       21.512       21.434    
  2313.000000       1.0000       21.580       21.512    
  2314.000000       1.0000       21.664       21.612    
  2315.000000       1.0000       21.783       21.729    
  2316.000000       1.0000       21.923       21.885    
  2317.000000       1.0000       22.029       21.993    
  2318.000000       1.0000       22.040       22.005    
  2319.000000       1.0000       22.051       22.031    
  2320.000000       1.0000       22.110       22.075    
  2321.000000       1.0000       21.781       21.828    
  2322.000000       1.0000       21.237       21.376    
  2323.000000       1.0000       20.990       21.144    
  2324.000000       1.0000       20.988       21.117    
  2325.000000       1.0000       20.993       21.097    
  2326.000000       1.0000       20.996       21.085    
  2327.000000       1.0000       20.995       21.074    
  2328.000000       1.0000       20.997       21.069    
  2329.000000       1.0000       20.998       21.063    
  2330.000000       1.0000       20.997       21.058    
  2331.000000       1.0000       20.998       21.054    
  2332.000000       1.0000       20.997       21.049    
  2333.000000       1.0000       21.006       21.055    
  2334.000000       1.0000       21.202       21.380    
  2335.000000       1.0000       21.855       21.828    
  2336.000000       1.0000       22.164       22.214    
  2337.000000       1.0000       22.386       22.408    
  2338.000000       1.0000       22.427       22.445    
  2339.000000       1.0000       22.376       22.406    
  2340.000000       1.0000       22.371       22.381    
  2341.000000       1.0000       22.407       22.552    
  2342.000000       1.0000       22.422       22.509    
  2343.000000       1.0000       22.438       22.499    
  2344.000000       1.0000       22.452       22.450    
  2345.000000       1.0000       22.066       22.158    
  2346.000000       1.0000       21.520       21.684    
  2347.000000       1.0000       21.241       21.408    
  2348.000000       1.0000       21.069       21.225    
  2349.000000       1.0000       20.984       21.136    
  2350.000000       1.0000       20.992       21.114    
  2351.000000       1.0000       20.993       21.097    
  2352.000000       1.0000       20.995       21.087    
  2353.000000       1.0000       20.996       21.078    
  2354.000000       1.0000       20.996       21.071    
  2355.000000       1.0000       20.996       21.064    
  2356.000000       1.0000       20.997       21.060    
  2357.000000       1.0000       21.004       21.066    
  2358.000000       1.0000       21.090       21.267    
  2359.000000       1.0000       21.202       21.394    
  2360.000000       1.0000       21.284       21.479    
  2361.000000       1.0000       21.139       21.309    
  2362.000000       1.0000       21.044       21.198    
  2363.000000       1.0000       21.491       21.741    
  2364.000000       1.0000       21.801       22.030    
  2365.000000       1.0000       21.656       21.872    
  2366.000000       1.0000       21.529       21.730    
  2367.000000       1.0000       21.454       21.641    
  2368.000000       1.0000       21.339       21.522    
  2369.000000       1.0000       21.184       21.347    
  2370.000000       1.0000       21.019       21.163    
  2371.000000       1.0000       20.985       21.117    
  2372.000000       1.0000       20.992       21.097    
  2373.000000       1.0000       20.993       21.081    
  2374.000000       1.0000       20.997       21.074    
  2375.000000       1.0000       20.998       21.069    
  2376.000000       1.0000       20.999       21.066    
  2377.000000       1.0000       20.999       21.063    
  2378.000000       1.0000       20.998       21.059    
  2379.000000       1.0000       20.999       21.056    
  2380.000000       1.0000       20.999       21.053    
  2381.000000       1.0000       21.001       21.055    
  2382.000000       1.0000       20.996       21.057    
  2383.000000       1.0000       21.010       21.077    
  2384.000000       1.0000       21.014       21.108    
  2385.000000       1.0000       21.016       21.146    
  2386.000000       1.0000       21.013       21.176    
  2387.000000       1.0000       21.111       21.316    
  2388.000000       1.0000       21.300       21.516    
  2389.000000       1.0000       21.303       21.494    
  2390.000000       1.0000       21.180       21.363    
  2391.000000       1.0000       21.141       21.301    
  2392.000000       1.0000       21.002       21.162    
  2393.000000       1.0000       20.983       21.117    
  2394.000000       1.0000       20.990       21.094    
  2395.000000       1.0000       20.994       21.081    
  2396.000000       1.0000       20.996       21.070    
  2397.000000       1.0000       20.997       21.061    
  2398.000000       1.0000       20.998       21.056    
  2399.000000       1.0000       20.997       21.050    
  2400.000000       1.0000       20.998       21.046    
  2401.000000       1.0000       20.999       21.044    
  2402.000000       1.0000       20.999       21.042    
  2403.000000       1.0000       20.999       21.039    
  2404.000000       1.0000       20.999       21.037    
  2405.000000       1.0000       21.000       21.036    
  2406.000000       1.0000       21.000       21.036    
  2407.000000       1.0000       21.006       21.049    
  2408.000000       1.0000       21.013       21.071    
  2409.000000       1.0000       21.020       21.121    
  2410.000000       1.0000       21.251       21.529    
  2411.000000       1.0000       21.024       21.209    
  2412.000000       1.0000       21.123       21.446    
  2413.000000       1.0000       21.349       21.538    
  2414.000000       1.0000       21.230       21.425    
  2415.000000       1.0000       21.102       21.278    
  2416.000000       1.0000       20.996       21.154    
  2417.000000       1.0000       20.989       21.129    
  2418.000000       1.0000       20.991       21.104    
  2419.000000       1.0000       20.991       21.081    
  2420.000000       1.0000       20.992       21.065    
  2421.000000       1.0000       20.994       21.052    
  2422.000000       1.0000       20.998       21.047    
  2423.000000       1.0000       20.995       21.036    
  2424.000000       1.0000       20.997       21.029    
  2425.000000       1.0000       20.998       21.026    
  2426.000000       1.0000       20.998       21.021    
  2427.000000       1.0000       21.000       21.021    
  2428.000000       1.0000       21.002       21.024    
  2429.000000       1.0000       20.999       21.021    
  2430.000000       1.0000       21.003       21.026    
  2431.000000       1.0000       21.008       21.040    
  2432.000000       1.0000       21.010       21.060    
  2433.000000       1.0000       21.017       21.099    
  2434.000000       1.0000       21.000       21.108    
  2435.000000       1.0000       21.028       21.169    
  2436.000000       1.0000       21.026       21.166    
  2437.000000       1.0000       20.991       21.118    
  2438.000000       1.0000       20.990       21.100    
  2439.000000       1.0000       20.994       21.083    
  2440.000000       1.0000       20.994       21.070    
  2441.000000       1.0000       20.999       21.064    
  2442.000000       1.0000       20.996       21.055    
  2443.000000       1.0000       20.995       21.044    
  2444.000000       1.0000       20.998       21.036    
  2445.000000       1.0000       20.999       21.032    
  2446.000000       1.0000       21.000       21.030    
  2447.000000       1.0000       20.997       21.023    
  2448.000000       1.0000       20.998       21.019    
  2449.000000       1.0000       20.999       21.017    
  2450.000000       1.0000       20.998       21.013    
  2451.000000       1.0000       20.997       21.008    
  2452.000000       1.0000       21.000       21.008    
  2453.000000       1.0000       21.005       21.011    
  2454.000000       1.0000       21.067       21.032    
  2455.000000       1.0000       21.208       21.149    
  2456.000000       1.0000       21.348       21.332    
  2457.000000       1.0000       21.962       21.848    
  2458.000000       1.0000       22.080       22.097    
  2459.000000       1.0000       22.232       22.251    
  2460.000000       1.0000       22.211       22.212    
  2461.000000       1.0000       22.120       22.247    
  2462.000000       1.0000       22.104       22.173    
  2463.000000       1.0000       22.250       22.266    
  2464.000000       1.0000       22.258       22.261    
  2465.000000       1.0000       21.905       21.943    
  2466.000000       1.0000       21.351       21.484    
  2467.000000       1.0000       21.074       21.240    
  2468.000000       1.0000       20.980       21.129    
  2469.000000       1.0000       20.991       21.105    
  2470.000000       1.0000       20.994       21.091    
  2471.000000       1.0000       20.995       21.078    
  2472.000000       1.0000       20.996       21.069    
  2473.000000       1.0000       20.997       21.062    
  2474.000000       1.0000       20.998       21.058    
  2475.000000       1.0000       20.998       21.054    
  2476.000000       1.0000       20.996       21.045    
  2477.000000       1.0000       21.009       21.058    
  2478.000000       1.0000       21.229       21.465    
  2479.000000       1.0000       21.839       21.869    
  2480.000000       1.0000       22.163       22.180    
  2481.000000       1.0000       22.428       22.481    
  2482.000000       1.0000       22.608       22.651    
  2483.000000       1.0000       22.653       22.695    
  2484.000000       1.0000       22.572       22.597    
  2485.000000       1.0000       22.493       22.654    
  2486.000000       1.0000       22.471       22.568    
  2487.000000       1.0000       22.529       22.623    
  2488.000000       1.0000       22.642       22.688    
  2489.000000       1.0000       22.324       22.395    
  2490.000000       1.0000       21.774       21.934    
  2491.000000       1.0000       21.498       21.687    
  2492.000000       1.0000       21.306       21.471    
  2493.000000       1.0000       21.152       21.306    
  2494.000000       1.0000       21.047       21.205    
  2495.000000       1.0000       20.988       21.136    
  2496.000000       1.0000       20.994       21.121    
  2497.000000       1.0000       20.997       21.112    
  2498.000000       1.0000       20.996       21.105    
  2499.000000       1.0000       20.997       21.099    
  2500.000000       1.0000       20.997       21.094    
  2501.000000       1.0000       21.002       21.092    
  2502.000000       1.0000       21.101       21.184    
  2503.000000       1.0000       21.621       21.571    
  2504.000000       1.0000       21.787       21.801    
  2505.000000       1.0000       21.917       21.969    
  2506.000000       1.0000       22.068       22.075    
  2507.000000       1.0000       22.078       22.059    
  2508.000000       1.0000       22.201       22.191    
  2509.000000       1.0000       22.277       22.259    
  2510.000000       1.0000       22.261       22.242    
  2511.000000       1.0000       22.208       22.186    
  2512.000000       1.0000       22.143       22.126    
  2513.000000       1.0000       21.789       21.834    
  2514.000000       1.0000       21.309       21.450    
  2515.000000       1.0000       21.112       21.281    
  2516.000000       1.0000       21.004       21.159    
  2517.000000       1.0000       20.992       21.129    
  2518.000000       1.0000       20.995       21.117    
  2519.000000       1.0000       20.995       21.104    
  2520.000000       1.0000       20.996       21.097    
  2521.000000       1.0000       20.997       21.091    
  2522.000000       1.0000       20.997       21.086    
  2523.000000       1.0000       20.994       21.074    
  2524.000000       1.0000       20.998       21.071    
  2525.000000       1.0000       21.006       21.076    
  2526.000000       1.0000       21.117       21.194    
  2527.000000       1.0000       21.685       21.654    
  2528.000000       1.0000       22.050       22.377    
  2529.000000       1.0000       22.131       22.092    
  2530.000000       1.0000       22.176       22.263    
  2531.000000       1.0000       22.434       22.586    
  2532.000000       1.0000       22.533       22.760    
  2533.000000       1.0000       22.760       22.878    
  2534.000000       1.0000       22.631       22.727    
  2535.000000       1.0000       22.640       22.678    
  2536.000000       1.0000       22.630       22.669    
  2537.000000       1.0000       22.312       22.413    
  2538.000000       1.0000       21.725       21.899    
  2539.000000       1.0000       21.416       21.586    
  2540.000000       1.0000       21.226       21.404    
  2541.000000       1.0000       21.086       21.243    
  2542.000000       1.0000       20.991       21.142    
  2543.000000       1.0000       20.993       21.127    
  2544.000000       1.0000       20.992       21.106    
  2545.000000       1.0000       20.995       21.096    
  2546.000000       1.0000       20.995       21.087    
  2547.000000       1.0000       20.996       21.082    
  2548.000000       1.0000       20.998       21.078    
  2549.000000       1.0000       21.005       21.094    
  2550.000000       1.0000       21.019       21.124    
  2551.000000       1.0000       20.987       21.107    
  2552.000000       1.0000       21.004       21.122    
  2553.000000       1.0000       21.015       21.147    
  2554.000000       1.0000       21.115       21.318    
  2555.000000       1.0000       21.464       21.739    
  2556.000000       1.0000       21.699       21.929    
  2557.000000       1.0000       21.697       21.917    
  2558.000000       1.0000       21.635       21.851    
  2559.000000       1.0000       21.554       21.749    
  2560.000000       1.0000       21.388       21.548    
  2561.000000       1.0000       21.176       21.350    
  2562.000000       1.0000       21.035       21.189    
  2563.000000       1.0000       20.984       21.121    
  2564.000000       1.0000       20.992       21.100    
  2565.000000       1.0000       20.994       21.086    
  2566.000000       1.0000       20.996       21.078    
  2567.000000       1.0000       20.998       21.074    
  2568.000000       1.0000       20.998       21.070    
  2569.000000       1.0000       21.000       21.069    
  2570.000000       1.0000       20.999       21.067    
  2571.000000       1.0000       20.999       21.064    
  2572.000000       1.0000       20.999       21.063    
  2573.000000       1.0000       21.000       21.063    
  2574.000000       1.0000       21.015       21.096    
  2575.000000       1.0000       20.999       21.095    
  2576.000000       1.0000       21.002       21.093    
  2577.000000       1.0000       21.006       21.103    
  2578.000000       1.0000       21.004       21.112    
  2579.000000       1.0000       21.036       21.208    
  2580.000000       1.0000       21.169       21.323    
  2581.000000       1.0000       21.038       21.214    
  2582.000000       1.0000       21.038       21.199    
  2583.000000       1.0000       21.038       21.205    
  2584.000000       1.0000       20.985       21.139    
  2585.000000       1.0000       20.988       21.120    
  2586.000000       1.0000       20.987       21.097    
  2587.000000       1.0000       20.987       21.068    
  2588.000000       1.0000       20.994       21.053    
  2589.000000       1.0000       20.995       21.041    
  2590.000000       1.0000       20.998       21.036    
  2591.000000       1.0000       20.997       21.028    
  2592.000000       1.0000       20.995       21.019    
  2593.000000       1.0000       20.999       21.017    
  2594.000000       1.0000       20.999       21.013    
  2595.000000       1.0000       20.997       21.008    
  2596.000000       1.0000       20.999       21.005    
  2597.000000       1.0000       21.014       21.041    
  2598.000000       1.0000       21.212       21.352    
  2599.000000       1.0000       21.738       21.733    
  2600.000000       1.0000       22.019       22.026    
  2601.000000       1.0000       22.120       22.128    
  2602.000000       1.0000       22.187       22.231    
  2603.000000       1.0000       22.322       22.344    
  2604.000000       1.0000       22.266       22.278    
  2605.000000       1.0000       22.182       22.373    
  2606.000000       1.0000       22.269       22.347    
  2607.000000       1.0000       22.275       22.352    
  2608.000000       1.0000       22.354       22.343    
  2609.000000       1.0000       21.965       22.043    
  2610.000000       1.0000       21.456       21.616    
  2611.000000       1.0000       21.198       21.352    
  2612.000000       1.0000       21.019       21.183    
  2613.000000       1.0000       20.989       21.129    
  2614.000000       1.0000       20.994       21.110    
  2615.000000       1.0000       20.994       21.097    
  2616.000000       1.0000       20.994       21.084    
  2617.000000       1.0000       20.995       21.075    
  2618.000000       1.0000       20.997       21.069    
  2619.000000       1.0000       20.996       21.060    
  2620.000000       1.0000       20.996       21.055    
  2621.000000       1.0000       21.004       21.059    
  2622.000000       1.0000       21.065       21.078    
  2623.000000       1.0000       21.383       21.329    
  2624.000000       1.0000       21.637       21.581    
  2625.000000       1.0000       21.674       21.787    
  2626.000000       1.0000       22.178       22.403    
  2627.000000       1.0000       22.137       22.125    
  2628.000000       1.0000       22.122       22.101    
  2629.000000       1.0000       22.279       22.348    
  2630.000000       1.0000       22.214       22.282    
  2631.000000       1.0000       22.303       22.366    
  2632.000000       1.0000       22.359       22.366    
  2633.000000       1.0000       22.085       22.176    
  2634.000000       1.0000       21.531       21.704    
  2635.000000       1.0000       21.280       21.440    
  2636.000000       1.0000       21.099       21.270    
  2637.000000       1.0000       20.986       21.141    
  2638.000000       1.0000       20.990       21.115    
  2639.000000       1.0000       20.993       21.099    
  2640.000000       1.0000       20.997       21.092    
  2641.000000       1.0000       20.996       21.083    
  2642.000000       1.0000       20.995       21.073    
  2643.000000       1.0000       20.996       21.068    
  2644.000000       1.0000       20.996       21.059    
  2645.000000       1.0000       21.016       21.093    
  2646.000000       1.0000       21.391       21.788    
  2647.000000       1.0000       21.938       21.944    
  2648.000000       1.0000       22.325       22.346    
  2649.000000       1.0000       22.569       22.612    
  2650.000000       1.0000       22.707       22.757    
  2651.000000       1.0000       22.728       22.774    
  2652.000000       1.0000       22.666       22.704    
  2653.000000       1.0000       22.641       22.786    
  2654.000000       1.0000       22.607       22.714    
  2655.000000       1.0000       22.617       22.730    
  2656.000000       1.0000       22.750       22.786    
  2657.000000       1.0000       22.428       22.527    
  2658.000000       1.0000       21.895       22.075    
  2659.000000       1.0000       21.618       21.789    
  2660.000000       1.0000       21.430       21.613    
  2661.000000       1.0000       21.295       21.462    
  2662.000000       1.0000       21.193       21.348    
  2663.000000       1.0000       21.104       21.260    
  2664.000000       1.0000       21.033       21.181    
  2665.000000       1.0000       20.991       21.133    
  2666.000000       1.0000       20.995       21.122    
  2667.000000       1.0000       20.996       21.115    
  2668.000000       1.0000       20.996       21.107    
  2669.000000       1.0000       21.010       21.129    
  2670.000000       1.0000       21.277       21.349    
  2671.000000       1.0000       21.794       21.782    
  2672.000000       1.0000       22.355       22.556    
  2673.000000       1.0000       22.340       22.346    
  2674.000000       1.0000       22.481       22.516    
  2675.000000       1.0000       22.589       22.631    
  2676.000000       1.0000       22.639       22.674    
  2677.000000       1.0000       22.741       22.877    
  2678.000000       1.0000       22.775       22.888    
  2679.000000       1.0000       22.837       22.950    
  2680.000000       1.0000       23.006       23.075    
  2681.000000       1.0000       22.710       22.844    
  2682.000000       1.0000       22.207       22.427    
  2683.000000       1.0000       21.970       22.207    
  2684.000000       1.0000       21.799       21.981    
  2685.000000       1.0000       21.644       21.822    
  2686.000000       1.0000       21.521       21.709    
  2687.000000       1.0000       21.425       21.599    
  2688.000000       1.0000       21.351       21.517    
  2689.000000       1.0000       21.282       21.443    
  2690.000000       1.0000       21.229       21.384    
  2691.000000       1.0000       21.183       21.339    
  2692.000000       1.0000       21.125       21.274    
  2693.000000       1.0000       21.143       21.341    
  2694.000000       1.0000       21.712       21.865    
  2695.000000       1.0000       22.510       22.708    
  2696.000000       1.0000       22.563       22.578    
  2697.000000       1.0000       22.650       22.696    
  2698.000000       1.0000       22.942       23.003    
  2699.000000       1.0000       23.061       23.120    
  2700.000000       1.0000       23.045       23.098    
  2701.000000       1.0000       23.112       23.251    
  2702.000000       1.0000       23.077       23.213    
  2703.000000       1.0000       23.170       23.302    
  2704.000000       1.0000       23.290       23.374    
  2705.000000       1.0000       22.987       23.145    
  2706.000000       1.0000       22.472       22.715    
  2707.000000       1.0000       22.231       22.464    
  2708.000000       1.0000       22.064       22.300    
  2709.000000       1.0000       21.958       22.163    
  2710.000000       1.0000       21.876       22.084    
  2711.000000       1.0000       21.804       22.012    
  2712.000000       1.0000       21.735       21.930    
  2713.000000       1.0000       21.675       21.866    
  2714.000000       1.0000       21.621       21.803    
  2715.000000       1.0000       21.559       21.730    
  2716.000000       1.0000       21.499       21.673    
  2717.000000       1.0000       21.483       21.676    
  2718.000000       1.0000       22.033       22.511    
  2719.000000       1.0000       22.052       22.335    
  2720.000000       1.0000       22.275       22.547    
  2721.000000       1.0000       22.447       22.738    
  2722.000000       1.0000       22.542       22.824    
  2723.000000       1.0000       22.540       22.823    
  2724.000000       1.0000       22.426       22.694    
  2725.000000       1.0000       22.599       22.901    
  2726.000000       1.0000       22.572       22.850    
  2727.000000       1.0000       22.553       22.840    
  2728.000000       1.0000       22.496       22.767    
  2729.000000       1.0000       22.394       22.667    
  2730.000000       1.0000       22.256       22.508    
  2731.000000       1.0000       22.110       22.326    
  2732.000000       1.0000       21.965       22.178    
  2733.000000       1.0000       21.852       22.062    
  2734.000000       1.0000       21.771       21.969    
  2735.000000       1.0000       21.701       21.888    
  2736.000000       1.0000       21.634       21.821    
  2737.000000       1.0000       21.575       21.757    
  2738.000000       1.0000       21.514       21.688    
  2739.000000       1.0000       21.470       21.641    
  2740.000000       1.0000       21.421       21.591    
  2741.000000       1.0000       21.420       21.613    
  2742.000000       1.0000       21.958       22.433    
  2743.000000       1.0000       21.845       22.068    
  2744.000000       1.0000       21.781       22.019    
  2745.000000       1.0000       21.891       22.158    
  2746.000000       1.0000       22.091       22.355    
  2747.000000       1.0000       22.117       22.381    
  2748.000000       1.0000       22.105       22.358    
  2749.000000       1.0000       22.216       22.552    
  2750.000000       1.0000       22.335       22.600    
  2751.000000       1.0000       22.303       22.572    
  2752.000000       1.0000       22.247       22.516    
  2753.000000       1.0000       22.175       22.431    
  2754.000000       1.0000       22.049       22.274    
  2755.000000       1.0000       21.871       22.085    
  2756.000000       1.0000       21.693       21.883    
  2757.000000       1.0000       21.569       21.751    
  2758.000000       1.0000       21.485       21.669    
  2759.000000       1.0000       21.406       21.579    
  2760.000000       1.0000       21.344       21.513    
  2761.000000       1.0000       21.295       21.456    
  2762.000000       1.0000       21.247       21.409    
  2763.000000       1.0000       21.200       21.356    
  2764.000000       1.0000       21.160       21.312    
  2765.000000       1.0000       21.145       21.305    
  2766.000000       1.0000       21.664       21.819    
  2767.000000       1.0000       22.111       22.146    
  2768.000000       1.0000       22.479       22.638    
  2769.000000       1.0000       22.662       22.695    
  2770.000000       1.0000       22.767       22.844    
  2771.000000       1.0000       22.930       22.989    
  2772.000000       1.0000       22.946       23.001    
  2773.000000       1.0000       22.973       23.134    
  2774.000000       1.0000       22.958       23.086    
  2775.000000       1.0000       22.961       23.092    
  2776.000000       1.0000       23.041       23.142    
  2777.000000       1.0000       22.782       22.918    
  2778.000000       1.0000       22.243       22.458    
  2779.000000       1.0000       21.965       22.163    
  2780.000000       1.0000       21.769       21.978    
  2781.000000       1.0000       21.642       21.834    
  2782.000000       1.0000       21.548       21.728    
  2783.000000       1.0000       21.461       21.642    
  2784.000000       1.0000       21.386       21.557    
  2785.000000       1.0000       21.322       21.487    
  2786.000000       1.0000       21.263       21.421    
  2787.000000       1.0000       21.208       21.368    
  2788.000000       1.0000       21.165       21.319    
  2789.000000       1.0000       21.168       21.346    
  2790.000000       1.0000       21.703       21.810    
  2791.000000       1.0000       22.140       22.151    
  2792.000000       1.0000       22.204       22.284    
  2793.000000       1.0000       22.471       22.571    
  2794.000000       1.0000       22.982       23.169    
  2795.000000       1.0000       22.825       22.880    
  2796.000000       1.0000       22.857       22.910    
  2797.000000       1.0000       22.992       23.142    
  2798.000000       1.0000       22.979       23.103    
  2799.000000       1.0000       23.079       23.138    
  2800.000000       1.0000       23.034       23.081    
  2801.000000       1.0000       22.655       22.731    
  2802.000000       1.0000       22.050       22.223    
  2803.000000       1.0000       21.807       22.016    
  2804.000000       1.0000       21.666       21.855    
  2805.000000       1.0000       21.562       21.740    
  2806.000000       1.0000       21.482       21.661    
  2807.000000       1.0000       21.422       21.592    
  2808.000000       1.0000       21.379       21.546    
  2809.000000       1.0000       21.347       21.509    
  2810.000000       1.0000       21.312       21.469    
  2811.000000       1.0000       21.274       21.432    
  2812.000000       1.0000       21.226       21.380    
  2813.000000       1.0000       21.273       21.483    
  2814.000000       1.0000       22.008       22.207    
  2815.000000       1.0000       22.504       22.520    
  2816.000000       1.0000       22.619       22.649    
  2817.000000       1.0000       22.794       22.895    
  2818.000000       1.0000       23.093       23.158    
  2819.000000       1.0000       23.179       23.233    
  2820.000000       1.0000       23.072       23.135    
  2821.000000       1.0000       23.242       23.382    
  2822.000000       1.0000       23.210       23.341    
  2823.000000       1.0000       23.302       23.408    
  2824.000000       1.0000       23.366       23.459    
  2825.000000       1.0000       23.040       23.137    
  2826.000000       1.0000       22.510       22.728    
  2827.000000       1.0000       22.238       22.474    
  2828.000000       1.0000       22.016       22.225    
  2829.000000       1.0000       21.859       22.051    
  2830.000000       1.0000       21.742       21.941    
  2831.000000       1.0000       21.662       21.849    
  2832.000000       1.0000       21.600       21.781    
  2833.000000       1.0000       21.544       21.723    
  2834.000000       1.0000       21.490       21.661    
  2835.000000       1.0000       21.442       21.607    
  2836.000000       1.0000       21.391       21.558    
  2837.000000       1.0000       21.423       21.617    
  2838.000000       1.0000       22.090       22.373    
  2839.000000       1.0000       22.706       22.714    
  2840.000000       1.0000       22.785       22.826    
  2841.000000       1.0000       22.970       23.055    
  2842.000000       1.0000       23.227       23.317    
  2843.000000       1.0000       23.323       23.401    
  2844.000000       1.0000       23.262       23.328    
  2845.000000       1.0000       23.260       23.387    
  2846.000000       1.0000       23.250       23.370    
  2847.000000       1.0000       23.370       23.462    
  2848.000000       1.0000       23.370       23.437    
  2849.000000       1.0000       23.042       23.183    
  2850.000000       1.0000       22.539       22.760    
  2851.000000       1.0000       22.299       22.508    
  2852.000000       1.0000       22.107       22.324    
  2853.000000       1.0000       21.977       22.178    
  2854.000000       1.0000       21.843       22.027    
  2855.000000       1.0000       21.747       21.940    
  2856.000000       1.0000       21.666       21.849    
  2857.000000       1.0000       21.593       21.771    
  2858.000000       1.0000       21.523       21.692    
  2859.000000       1.0000       21.448       21.621    
  2860.000000       1.0000       21.386       21.548    
  2861.000000       1.0000       21.449       21.632    
  2862.000000       1.0000       22.257       22.522    
  2863.000000       1.0000       22.677       22.711    
  2864.000000       1.0000       22.893       22.963    
  2865.000000       1.0000       23.187       23.252    
  2866.000000       1.0000       23.399       23.480    
  2867.000000       1.0000       23.433       23.514    
  2868.000000       1.0000       23.365       23.452    
  2869.000000       1.0000       23.304       23.458    
  2870.000000       1.0000       23.382       23.489    
  2871.000000       1.0000       23.450       23.543    
  2872.000000       1.0000       23.476       23.568    
  2873.000000       1.0000       23.189       23.311    
  2874.000000       1.0000       22.651       22.901    
  2875.000000       1.0000       22.353       22.583    
  2876.000000       1.0000       22.155       22.366    
  2877.000000       1.0000       22.004       22.220    
  2878.000000       1.0000       21.884       22.085    
  2879.000000       1.0000       21.788       21.978    
  2880.000000       1.0000       21.713       21.904    
  2881.000000       1.0000       21.643       21.827    
  2882.000000       1.0000       21.577       21.752    
  2883.000000       1.0000       21.517       21.685    
  2884.000000       1.0000       21.461       21.630    
  2885.000000       1.0000       21.519       21.741    
  2886.000000       1.0000       22.056       22.311    
  2887.000000       1.0000       22.049       22.223    
  2888.000000       1.0000       21.970       22.241    
  2889.000000       1.0000       22.145       22.413    
  2890.000000       1.0000       22.233       22.490    
  2891.000000       1.0000       22.179       22.441    
  2892.000000       1.0000       22.111       22.351    
  2893.000000       1.0000       22.410       22.680    
  2894.000000       1.0000       22.437       22.702    
  2895.000000       1.0000       22.377       22.628    
  2896.000000       1.0000       22.294       22.545    
  2897.000000       1.0000       22.214       22.437    
  2898.000000       1.0000       22.060       22.264    
  2899.000000       1.0000       21.913       22.116    
